cleaned_comment,Label
buti nga nahuli na ang lokong yan... dapad dyan mabulok sa kulungan..!!!,negative
"ay salamat narakop nangad, so salarin kaya sa philhealth kuno man raw",positive
a maray kiton ipiton sa sprocket a kamot... ringgaw kaya ay!,negative
dapat kiton iparada cton centro nganing maraya.,negative
dapat kadi gibon na pataba sa lake bato!,negative
kusog la bubuton ni kuya aiii.narakop logud ika...,negative
nagkusog na boot mo manoy na manaban ay..maray baya an ta nasisikmura mo na,neutral
amu yan ipakaon sa pamilya mo ah galin sa tinabanan???,negative
talampakin para magkusog ang bitis sa pagpedal,negative
adi bike ko tabanon mo jackpot ika kadi,neutral
duag kito awak mo. pagtrabaho ngani sa legal. iumpog ko ka sad! muscle ko nya.,positive
"ok ee teeedntheee,",neutral
pag mga drug dealers pinapabayad ah lalawgun pag mga arug kading case diri unta man iton pasada rinconada camarines sur buko bagang su importante amo ibroadcast na pakaray umay,negative
urag mo nono. kin iton lusto mo linubong mo cton lastag ag ngkayos2 ika.igen pa ton napagtripan mo,negative
ipa bisto gnani ninyo para ma isihan ka publiko a gnaran para maiwasan a tawong uyan.,negative
maray gayud ka mga arog kadi ipa chupa sa buwaya tanganing maray.,negative
"maray man po na narakop na iton na damuhong manyak na iton! kin di pa iton narakop dakol pa kiton madadayaan na mga kababaihan,",positive
salute to pnp bula for their untiring work ethics...,positive
"bagana ka gunab na ka mga ugat,,,",neutral
parang mga sanga na...,neutral
nasubran na ton sa urag,positive
wooow !!! congratulation kun isay man kanimo nakarakop na dimunyoy kal!,positive
imaraya paykang pisti ka.dapat kanimo tigbakun na!!!!,negative
dapat dyn putulan ng ari para di tularan ng ibal!!,negative
maray man na narakop na ton.,positive
dapat talaga ibalik na death penalty. dapat ka mga arug kiton dina nabubuway,negative
ka libugan mo ado himas himas ika sa babaying kaya sina man talahan,negative
ngowan kastivi iton gud gudan rw cton utak ag paril kin luwasan ika,negative
natrikan kan ika ab suelto ika kulog pa sana luwasan ika inda ko sana.,negative
"pauno man mabisto ta dman pinabayad a lalawgon tpz uda pa ngaran,,",negative
maray sana tah narakop na,positive
"manoy d bya ika nang girabo gosnab n tabi ika, mkoapo mo nxna so ni rape mo,",negative
"saka agko mn po gayod ika agom tana sdto nsana tabi ika agom mo nqgpakontinto,",neutral
irak mn ko igin ntroma p po knimo...,negative
dpat xnaman po pgbyaran mo ginibo mo ko igin...,negative
"laan mo,maghimas ika bakal na rehas,",negative
nyeta yan hwag na takpan ang mukha ng hayp na yan..,negative
sna manlaban kn ing sa mga pulis..grbb ka lolo.olol k tlg.. hyys!,negative
taken nangagom nasanayka kiton tuninong pyka,negative
sisay raw ya rapist n yan.mkatakot ka maray mn ka.,negative
mabulok nk sa selda uno ta dri ipabayad a panlawog.uda konsensya,negative
dpt nyan putulan ng payo sa baba garo bako 20 yrs old an,negative
demonyo ka dapat sayo pahirapan hanggang mamatay,negative
grabi na talaga an panahon ngunyan..,negative
nag ruluwas na an mga hayop hayopon,negative
putulan tanganing magtultul,negative
"pakitang gilas dapat pnp dyan sa bula, itumba nyo nayan. para dina pamarisan.",negative
putulan dapat ikang buto! bago ka bitayon,negative
"sasama ,susuko ako susuko pero pinag badil na oda basang kalaban laban,",negative
baga na ayam na giniraan,negative
yan.. kawatan n rin ba cla? .. hindi n tama ito.,negative
"grabe nangyyri ngown, tpos sa barita permi nanggad kuno mataas ah survey kan",negative
pareho din sa punong bray. ng nifio jesus.,neutral
parehas na parehas ku nangyari sa camarines norte ki kad. verzo...,neutral
"nabadil na bago nag abot su search warrant,",negative
nagpa tulfo pa pero uda man nangyari sadto investigation,negative
pinipirit ko pa man maintidihan kintana kaso di talaga ko maka intindi kiton english na iton,negative
". nagray na kintanang pag basawon kin tagalog man basang, maka sabay kintana.",neutral
anu na yan? pirmi na sna may ginagadan sa arog kayang paagi.,negative
anung klaseng pamumuno yan ni duterte.,neutral
mang gadan ning mau man kasalan?,negative
tapos papaluwason na may illegal firearms o kya drugs.,neutral
kabobohan. patalsikun na daw yan sa termino nya yang duterte na yan.,negative
"ta puon kang iyo ang naging presidente, nagkanda malas malas na ang buhay kang mga tao nagluwas pa yan covid na yan.",negative
dakol na ang nagagadan because of covid and arog kyang sistema kang mga kapulisan kuno,negative
idunno kung pulis ba tlga yan ano. mga maung konsensya maung puso!,negative
nag apugaw na ton till,negative
karisang di sang mannilod,negative
"vince jinro arog tana ika kan kaso nasala su spelling ku pantry, naging panty kaya uda nagrapo hahahaha",neutral
dodi fortuno kaangay mo kadi nag tataktakan pati kamo sa itsura... haha no grlfriend since birth. hehehe,neutral
ok na kintana di kaya naka facemask...,neutral
unu pa kiton mga padi anson joeninn meo lrc tumugrok nmn siton pagatubangan,neutral
baad makasawisaw,neutral
"so mga agko ngani jowa siton na lampas sa usad, sobra n man yan, usad sna ngani",neutral
rozen con gatikat na sana bana sadi na paiyan,neutral
"palain lain sana, pagsapna na ngani ag paglimpya agko basang ika data",negative
tsansa n di ko mga angut u uw,neutral
arugon ko man raw tibaad sadi makaturak na sana all,neutral
irak man mag diet ngani ika magka muscle basang sa gatingay ta ana ibang girls,negative
kaya gusto medyo ako basang muscle muscle na gatingay.,positive
gudluck kanimo sir sana makatagpo uman ika,positive
go na john michael barroga . pambato namu ika sadi rinconada,neutral
baks caroline jade diaz zerna lagay tau nito sa harapan ng subd nyo dadayo akow,neutral
nag paparisang deri tataong mag ilusyon......,neutral
sheira organize na ika ng arog kadi. idamay mo na ko ah.,neutral
malamang masisi nanaman si angel nyan...dapat sisihin nyo si demonyo..hahahaha,neutral
"nag irak na baga ka tawong pobre abaana ayy,rest in peace po",negative
tauno man kaya an ta kaipuhgn pang magpilg dapat kan house to house ng ipanao,negative
ya ang gawa ng pagka kolong natin sa sarili natin bayan na wala naman tayong,negative
good job ! kadakol na bakanteng raga sa palibot dapat magtanom na sana para deri na mag bakal,positive
dko maeentendhn are kan paraholdap seton,neutral
mga bukong bumaoy ng pulis ta puro kya mga chismuso chismosa mga abu maalin aa mata sa pangyayare ta marig kompleto ee chismiss,negative
"jusmiyo marimar,sa ngaraw'ngawan sana a pulis tauno di tulos narespundihan!.",negative
lumuluyo sanang tinampo!,negative
kung nakaiyan tulos pulis tibaad makorner pa!,negative
"kadakol naman kadi holdap incident nguwan,",negative
masakit kaya adi buhay grabe patios dahil kadi covid kaya kin uno uno na sana naiisipan.lord a a.,negative
element of surprise saka aram na clear so area then strike,neutral
kadakol tawo uda basang nag sbi sa pilis.,negative
kadakol lalake puro meron dri basng nag tabang.mga nerbyoso,negative
dapat agko siton pulis naka round basang sa palengki .,neutral
.ang lapit ng police station nsa harap lang maluya,negative
a nabayad ta po sa video na sinasabi nyong chismoso tapos na po uyan. a,neutral
nag dulagan a tawo ta nag luwas badil a suspect,neutral
kadakol kito tsismusa tsismoso.,neutral
amu dapat yan unang pig ki clear ta kin isan pa so holdaper na nag iyan a pulis puro an mga maka iiba.,neutral
mga nagtago so tsismosa laka mga salut sa lipunan di sang nakaisip mag tsismis sa pulis kintana narakop na!,negative
dakol na kaya ka nag aalop kaya nang hoholdap na tps so iba man nanaban so iba nagbabariwas sa shabu,neutral
mga rin napoh pa so pag rapo ninyu nag baoy na kamong pulis ditana narakop pa,negative
iniuna kaya a chismis,negative
pano mn mga bystanders alam na nilang my nangyayari dina inalerto ung mga pulis,neutral
tatawid ka ing sa kabilang kalsada di magawa,negative
d po ngani an 500 meters ana police station dri po kmu nka dalagan tulos na mag sumbung sa police station baao,negative
"ay naku ko, nag takot na.. kapusuan man nanna ng hold up na an..",negative
arani sana ton na station sa pulis cton area,neutral
mga namungnan gad 3 kaya d nakabauy sa pulis,neutral
nakkatakot na kc sa subra ng hirap pati dyan my holdaper na,negative
kaarani ka pulis siton labi ng uda basang nag baoy.,negative
agko man kntana grupong nagpplanong mag arug kadi kndi agko nagkontra por medyo ka arug kuyan n sistema,negative
. tinututturuan p ngaya mag inugak su iba ag man,negative
limas n arug kuyan n bga n para taban,negative
gina soriano sinfuego ta amo ngani po baga na mga uda inadalan ka mga babayi na uyan,negative
grabe ugali nira ...di na mga nasupog ..,negative
gina soriano sinfuego amo yan so nagray ng panaritaan agko pa dara mga eco bag,negative
sa mga itsura nila dna man sila gutom d nman sila mahihirap sadyang matakaw ing at mga swapang walang disiplina at makasarili,negative
kayod din kayo teh hindi puro asa sa ayuda mga kyoyup,negative
kamouynakakainit kamo ning payo,negative
nakakahiya kau!!!,negative
samantalang yung lalaking nasa lansangan na kuha ng dalawang orange lang tapos pinapadagdagan pa ayaw nya dahil sapat nadaw ung dalawang orange at marami pang iba na kagaya nya na nangangaylangan din tapos kau inubos,neutral
ubos na ka mga uda supog!!,negative
dapat pinagbuligan n ninyo so lamesa ta dakul man kamong magkaibahan,neutral
nasupug pang mga siknit adi dina sana inubos pati lamesa payong dapat kinuko pa,negative
ninyo kapal ka mga lalawgun c ina niya ka mga alup,negative
aynang mga awak ninyoyton bana mga nag aalop sa maray nanikern,negative
hahahahaha nanaod man talaga sinda mader nakigkig ako hahaha,positive
kong fiesta sadto kanda.makakatipid makakahandang lagatob,neutral
mga uda ugali.di na na irak q mga tawong na nganga ipo tlga..,negative
silong ko gusto sna yan sumikat sa social media kaya nagpa pansin man,neutral
ka mga angap ninyo!!!,negative
ingduduag na ninyo kamo pa tiga ngubos kiton na para sa mga tawo na nangi2puwan tlga,negative
".ngkkapal na ka mukha ninyo!..uyam!,",negative
ka mga angap man ninyo. bago tabi iton na spray. hahaha,negative
amo sana gustong ma buway. ka mga angap,negative
"paslo man na! malaka mga gulsok, ayy inda sigurado ka lapa kan ka mga tsismosa!",negative
hala isang tray ng itlog hinakot na ng malaking babae,neutral
"naatira pa kayo sana pati payong, mesa dinala nyo na",neutral
mga mataban ..talaga mga uda supog dinara na kintana so lamesa saka payong amo man sana...,negative
amodi usad na example na uda talaga disiplina a kadaklan sa mga pinoy uda labot sa iba,negative
..magayon na katuyuwan pero a iba pampulitika agko sana ika kumentar kadi gobyero,negative
...kin arog kiton uyam na magdunar...,negative
esus kita d mn ing inisip so kapwa ...,negative
nkpaka greedy kasusupog man ka mga arog kading mga ateng nalimutan nyo lamesa iuwi nyo na rin.,negative
malan kin mag oduodu ika manay kito tramuya mull!,negative
maganting man...sn tiga dumakol pa mga pantry suyan baao.,positive
magayon kai maray uyan na kaisipan mo makatabang sa kapwa,positive
god bless kaninyo nakaisip kan.congrats tabi.,positive
wow.sana all po talaga kayang ngamin magtaung arug kan na blessings,positive
sana ihat ng bray arog kan hehehe,positive
sana ol...sana dito din sa lugar nmen may ganyan,positive
"kin arog kan uda n mig alop,,,",positive
wow... magayon na gibo,positive
mray pa mn ade mga tga baao y,positive
iton ayuda skilong bugas uda panura paunu man su pamilya na mauodaan nanaman sa hanao buhay ngoan na gcq.. meg alop,negative
...diri ngani nacovid naguraan man sa kaalopan.,negative
tapos meg tao sa ayuda megpa pila pa..,neutral
su mga gurang na uda man mamandan amo megpila.,neutral
maging lesson na po kintana su nangyari kadto ta dawa paunu sa gcq diri man naaalin ito virus.,negative
apektado sana a ngamen.,neutral
amu sanaman pati tatawan sa ayuda so dating mga oda man gibo sa buhay mga oda trabaho mga tambay....,neutral
so agko mga trabaho amu mig alop ta kin d makatrabaho...,negative
maga politiko iniisip lang ninda mga pang sadiri interest arani na kaya election kaya need na makakuku sa dakulong fund. hahaha,neutral
"sna an ayuda idistribute na kada baloy bokong papilawon pa,",negative
agko mn bga vehiculo lambang barangay eh d amuyan gamiton ka pgdistribute,neutral
nganing mgkaagko mn partisipasyon a mga kgwd ska tanod,neutral
ay inaaang! alam na dis korapsyon is waving harani na ang election nagkukua ng budget. lols,negative
hayy.d man po ta dawa raw masakit mag anap buway ayos sana kaysa umaasa kito ayuda na d man nakaka abot,negative
"actually maski kadto, di man talaga napunan ngamin na pangangaipo kah tawo ehh",negative
mingga pirak nmn adi kadakulo mn kaya ka pinatutugrok mo gov. na baloyopisina sadi iriga kami nmn gigibuhon mong rason..hay so sa,negative
pag yumaman n sila..for sure new normal n tau,neutral
dakol pang ayuda... bagas tapos picture kan 3 pulitiko hahaha,negative
"panlain lain sana eton na iisipan ninyo palibasa cton kamo nakaka kurakot ,",negative
sumo baga.maray basang kin natatawan ngamen sa ayuda.dri mantpisting duque dillegal na mataban..,negative
magtao kamo 5 kilo bugas ya pauno panura ?,negative
15 days dana trabho mg gcq pa.d mgraan a tawo sa virus .mgraan sa kaalupan,negative
nag baba na nman kya so 2021 national budget. fund a na ccovid bku a mga tawu!,negative
sige balik naman ninyo sa dati basta siguraduhon ninyong buko ng palpak maski kaya nadisgrasya covid na la na ninyong uyam.,negative
csay naman raw kapitan migka agko instanst grocery store? e,neutral
marami rami nnmn ang mappera ng mga kurakot jan,negative
anu nanamn daw an gigibuhon na panggigipit kan probinsya,negative
alfie natividad fabriga dasmarifias ka fuerte idol hahahah,negative
gahaman k man kya solano mau k man utak pra mg pdalagan kn banwaan nkan pili,negative
"dina sana kintana iya nag lunad kin mg kominto man sana, imbis di pg istriktohan",negative
iistriktohan naman ahan pa balatan paryo ko nangyari sa del gallego,negative
ata maka lulusot na agko man nag hudas na osad man na pasahero na naka uli na ngani sadto,negative
"pagsasadiri man niya tas saka nag komento sa facebook,lang pagal pagra isipon ka mga ugali ka pinoy,",negative
kadto ko panahon sa hapon pilipino tago pilipino turo,neutral
victor tanayjr diman pwede na itago a arog kan na sitwasyon po.,negative
"kami naunang nag lunad,",negative
kasalanan pa namo na nagpapapuno si manoy driver?,negative
"di dapat paka paslo sa pasahero ta kin agko positive sadto usad sa mga pasahero niya,",negative
damay damay ngamin maski hanap buhay nirang mga namamasada.,negative
