cleaned_comment,Label
"paraparaan ing tlaga kng gstong mkapagtapos , bb ingat ing ta dios ko ang panahon ngonian grabi..sna may kaibahan ka mn lng jan,",positive
"a family of gabi pero hindi po sya ginugulay,isay mig gulay keton na nag gatol na ag namata nacs burak.",neutral
pampakain namin yan ng baboy niluluto tapos pslalamigin pampakain na ng baboy,neutral
nakakataba yan sa baboy. ang dami payan dto sa amin sa mga makahoy o kya lugar.,neutral
pero makati po yan sa balat,negative
bakit mo pinitas?,neutral
burak baga yan sa laon yong laman yan pina pakain lang namin sa baboy ang dami putik na yan.,neutral
tinatagpas ko sana yan dati,neutral
"bat pag nagtitinda sila ng bulaklak halos lahat nakikita ko may katabing tip measure,?",neutral
ung laman nyan ang mahal dito sa dubai,negative
laon na lang amothehehe,neutral
siram kan gulayon,positive
laon sa kanubnuban,neutral
sadi nabua kadakol kan na laon sa kanobnoban.,neutral
gusto man awardan sa gold medal ag matawan sa million 2,positive
jusko ama laka mga jeje,negative
"iriga lang maisog, an baga kin nag jinom na sana kamo sa purog.",positive
kasyan iton mga kaarakan kin naglalaba kamo kiton namara pag i senyora,negative
nabayad ninyo or na feel na migka agko commotion call their attention agad and talk to them.,neutral
"hys jusq lapa ka mga igen, kin nagaanap kamo kan sa trabaho nakatabang pa kamo.",negative
"ngamin kaya malisug mga abong padadaog ta mauurag kuno, center of attraction si ate",neutral
gurl na naka aesthetic attire tapos hinithit muna yosi bago magibang dulakan me ess,neutral
kabataan ang pagas,negative
tapos a dahilan kuno ka rabungan nira is binaoy kuno sa kapit filter su nakapink na lang alsum hahahahah,neutral
lang babaw man ninyo mga igin.,negative
sa atubangan pa kamo ni mama mary nagtalpakan.,neutral
uno una ninyo ibebless kamo habang nagbabakbakan?,neutral
nagshooting lang siguro yan for final project,neutral
ngata diri sadi nag comment so mga kabarkadahan?hahaha pero kin iba nag post,neutral
"todo chat na e delete so ssvid amo baga yan so urag ninyo,mga badgurl",negative
"mga mayong maginibo sa buhay, pakakanon na sana ngani sa harong ninda ta mga mayo may trabaho nag aarog pa kaan",negative
dagos po kamo sa syodad nin iriga hahahahhahahahahhahahahhaha,positive
ka mga parasupog.. di na nasupog ku mga kag igin nira. tumion sna raw po tabi mga,negative
"nene mga nono sdto baloy ninyo, magsapna.. manigid sa natad nganing agko basang pakinabang,",negative
nayku! nag iisug na baga ka mga igen nguwan! kmusta neneng su mga gurang ninyo,negative
na nagpapakahirap mapaaral ing kayo para lumaki kayong maayos tpos gnyan igaganti,negative
lintian ako kaninyo ay pang kulaitun kong hahahahahaha pauli na raw kamo ta namamarong na hahahahahahahaha,negative
"ka mga oragon na mga egin adi ay, magaragastusan sanadi pwed man adi mkapa champion makauli man sa gold medal",positive
pauli naraw kamo pag sapna tapos mag basing sa natad nnyo namuya pa mga kag egin,negative
russel yosores adi mga madihon mo mga nag papasali nanaman hahahahaha,negative
mga duraaat haha mayang ta pang sasapuyungon ko usad usad,negative
kin narigos na sana kamo kan sadto masuso springs eh di kintana lang aayahay,negative
ninyong silngan ta la pati ninyong aangsa sa mata!,negative
congratulations mga egin sikat n kmu,positive
uda sana yan mga trbho iniisip chismis..kin an mga busy d an kan mka iisip.pangag,negative
limpia ngani kamu sa baloi ninyo malinig pa 4,negative
na babayad sadi canada iton na ka usmakan ninyo mga baruknitan kamo.,negative
ka mga muraway na mga igen uno nraw ng yayari ka mga kabataan ngoan nag jisug na,negative
alagad dpa ngani gaud iton mga tatao mag laba ka mga italub nira! 9 9 d,negative
lintian ako kadi kahubenan ngunyan. mga daeng karigus,negative
kin ako kiton kag igin pang babat aran ku adi ka mga pasupog nag paparisa mga uda desiplina sa sadiri,negative
pangagpaturog ngani kamu mkadamot pa kmu sa muta!nagray n kmung mga,negative
"kin nag mo mudule kmu kiton,",neutral
nka tabang na kmu ka kag igin ninyo,positive
ano nag enjoy kau s mga kabaliwan nyo .. hnd lng kau nkkhiya pati mga magulang nyo,negative
iton sana ata paisi mig simba naki talpakan na,negative
kin nag lilimpya kamo kan sadto longalong ninyo saka tinatabangan ninyo kag igin,neutral
ninyong mga mag loto bukong amo ton gibo ninyo pala pag oli ninyo piganapan ninyo,negative
mga kag igin ninyo sa kakaonun,neutral
iatf ikulong nyo yan... wala n ngang maitulong sa mga magulang kaniguan mga kaarakan.o,negative
"sus ko kung aki ko kasali diyan sa arog kayan palohodon ko yan,sa mongo abang uurag",negative
pag abot sa pag adal kulilat mga daing pagka hirak sa magurang kaya kitang magurang,negative
ok lang higpitan ta mga aki ta kung dai kita man masapo kan ugali ninda dahil dai ta,negative
tulos binari sungay kan aki ta dai kita maging kosintidor dahil dai kita habang buhay,negative
"buhay kita dai ta pwde ang sala na gibo kan aki tama,sa mata sala sala ,lalo nasa",negative
"mga,barkada .dapat my takot aki ta sato na mga magurang",negative
os nako nako ka mga pasupog ninyo haha pina babayad ninyo siton gibo ninyo na uda,negative
kamo mga mudong babaye ka mga babayeng tawo ninyo puro ribok anap ninyo kin,negative
una ninyo kina astig ninyo ton gibo ninyo buko! pig papasupog sana ninyo mga kag,negative
egin ninyo tas ading iriga uno na sana isipon ka ibang tawo na arug palan kiton nga,negative
babaye sa iriga nako tas bana diri kamo nag susunod sa protukol uda na baga iton,negative
social distancing. so iba mga uda pa facemast!!,negative
"ay isus! mga di nasusupog. ka mga teensagers. ading mga igin adi, amo adi",negative
"so mga kulang sa aruga. mga uda na disiplina ka kagsadri, kaya ngani",negative
nag sskwela ta nganing ma educate aa sadiri nira. kindi bana di man ata,negative
naiaapply sa sadiri nira aa pinag adala nira. kintana nagiging ihemplo,neutral
sira ka mga kabataan na migsusunod kanda! magparespeto aa dapat,neutral
irespeto! ka mga uda pinag adalan!,negative
mag hurugas daw kmo plato saka magsapna.,neutral
"laka mga uneducated .. sa mismong atubangan pa ka groto , mga da respeto .",negative
kin kaya ako kninyo ng papatak patak na sana kamu sa pambakal sa purog kintana,negative
maray ah usipan bukong arog kiton ngkamuyahan pa naburat pa ninyo ko hahahaha,negative
arug kadtong gatingay na gibo ninyo lana ninyo ka sikat amo man sana palan adto,negative
gigibuhon ninyo sadto pakamo mismo gruto gs,neutral
pa ngad tinda ngani kamu sa sinapot.hahaha,neutral
kin kamo kitun nag aawan saato inyu inayko baga,negative
d naka iba sa tokyo olympic deligates kaya sira sira na sna nag wreslingan baka maka,negative
gold man sira matawan man sa premyong millions,negative
nagray na ka buhay ninyo grabe naka tabang sa igo ito mga gibo ninyos pasupog,negative
kintana ginibuhan adi sa boxing ring nganing amo lugod! usad sira sa mga,negative
nagpapasupog ka city. maray kin uda makakabayad na iba!,negative
ading mga pinanggabiyan adi ay,negative
"kin nag simba kamo edi sana nabawasan pa kasalanan ninyo, well deserved",neutral
mga burotungon kamooooo. .kin nag tatabang kamo kiton k ina ninyo so mga gigibuho,negative
sa baloy. .bukong arug kiton ana sistima ninyo lintian baga ahy!! kadakol ka,negative
pinoproblima kadi kinaban rugang pa kamo!!!! mga ayuran adi ah?,negative
inayko dina kamo nagkasusupog. kung gusto nio sumikat sa maray na pa agi buko yana,negative
pati mga kag agin ninyo idamay sa kasusupgan na pigibo ninyo..di magpa sikat kin arog sana man nyaan..,negative
dapat kaiba mga kag igin ikalaboso.,negative
ipinapahiya ninyo mga magulang ninyo nyan mga ineng sa mga ginagawa ninyong yan,negative
sa harap p ng grotto d n ninyo binigyan ng respeto.,negative
yes kabataan ang pag asa ng bayan,positive
mga kabataan pgasa ng byan daw eg ee mga psakit kmo sa bayan. kht magulang,negative
dna nakikinig dpat bayan liksyon mga yan.,negative
nakigumol ku nagparatambay kamo kadto sa grotto,negative
arog talaga kaan pag ika so perming yaon tapos iba ang pinili,negative
kin an sugabi pa sana pinag post tulos ninyo,negative
sana mapait isura ninyo nganod,negative
emergency man po baga an pag shutdown kan kuryente..tatao man kamo umintindi ta,neutral
kadakol po baga mga iniiray na linya na nagkararaot ko nkaaging bagyo.tapos po kamo,neutral
kin agko nadisgraya na mga empleyado kaando sana ninyo sabiyon rest in peace kin,neutral
nagraraan.. pero a gatingay na oras na pag brownout ka mga udit..,neutral
anong oras po babalik kuryente? naghihintay po kasi yung mga magpapakayod ng,neutral
uyam ka casurico dibasang na sabi meg brown out,negative
hay naku. uda bsang patara tara. maray sana tapos na mag washing. udma naman su natagak. haha,negative
nubayan . wla namn to sa vision ni rudy e,negative
"sge arug man kamo kan, magsasabi kin kuno dana kuryente. angsamo!",negative
hangan ngowan po uda pa ng power sadi mga 7 hour na po,negative
anong oras po mag ka karoon ng power interruption at kailan babalik?,neutral
da basang pa tara tara na mig brownout masi ata nag lalaba kaamay amayi man next time 2,negative
pirang gabe ag malaka amay na nagagi na unscheduled brownoutg,neutral
pirang oras po a brown out?,neutral
pakaraot naman adi ah nag picture buko uyan kalinyada ecna,negative
"uda an pakialam gng rukot2 qng agq mga virus na makahawa,pabor an kan taning",neutral
dakol nmn positive agq nnmn buget'an .baga man hahahag,neutral
maurag tlaga ka fuerte ay maski mag spread nin virus ka ka fuerte man tlaga,negative
ka fuerte variant na virus hahahha delikado yan,negative
ang social distancing ay gawa gawa lamang ng mga illuminati hahahaha,neutral
them covid sana man yan,neutral
also them di kasi tayo binigyan agad ng bakuna. wala pakialam ang gobyerno,neutral
ka mga pasaway man kaya ka mga tawo sito yawa uda man virus.,negative
"ka mangno,bulatbulat na tarpaulin!! yana kamu.",neutral
ang kalat niyo mga mare hahahahaha,negative
malingaw pa kamu ta niyal! ahahahhhag w,neutral
hindi alam kung anu pero may nakitang ebedensya,negative
pila yan sa tatawan sa itik.,neutral
nako mga gagawan ng talong yokai yan.... hahahahah,neutral
"ka pabor hahahaha,",positive
basta gutom na naman ako,negative
di adi isi k mga officialhahaha,neutral
jared james esplana kenji magadia sari kamo san??,neutral
a nagpicture kn kontra partido yi,negative
maitatabang kn pmilya ninda.,positive
lefeat kafuerte pwerte p ang,neutral
k ing po uyan t. nag abot po so idol at ang taong tunay n nagpapayaba kn mga,positive
baaoenos may drang tbng. ang iba ngani nagdyan ing mag intriga o mag picture pra,positive
nagpost congrats ka fuerte simat po s ayuda dkulong. tong po,positive
baka hambugon nmn ta piling pulis n sya.. kya n arug kyan.dai ta aram,negative
"june azur yung magpupulis po ang biktima, sya ang namatay tsk. basa basa din",negative
mahinahun lang kintana na kinausep..,neutral
ang isyu digdi nilinig an manila bay.na naging tambakan kan basura kan mga balahura,negative
na tawo na nag aapon nin basura sa dagat..atleast may nagibo kesa sa ibang mga naka,negative
agi na administrasyun na pinabayaan lang ang manila bay.yan kaya ang problema sa,negative
mga pilipino.gabos may katuyawan.may gibuhon maray maraot pa nangad giraray sa paghiling kan tawo.,negative
edison ninoy babon espiritu pano mayo na tig tatao saindang ayuda kaya puro,neutral
tuyaw .mag maray maraot ang gibo may masasabi kaya dae maintidihan,negative
kung sain mapaduman. kaya tig babagyo kitag,negative
edison ninoy babon espiritu ang isyo po dto ay yung ginastos jn na nasayang ing,negative
kung binili na sana yn ng covid vaccine bka npakinabangan pa... nag sayang ing sila ng pera,negative
edison ninoy babon espiritu nagdiyan pa lang kami. ok pa man baga. para,positive
nalaagan nin mga dahon ta makusog baga an duros kan mga nakaaging oras,neutral
dae man aq kontra na pgpagayon kan manila bay ok na garo na linigon ing dae,positive
na pgbugtakan kan dolomite na yan ta nsasayang ing dakulang kwarta na an,negative
puro kyo syang ng pera sna pnamudmod nlang sus!,negative
mg bnat kyo ng buto hinde yng naasa kyo s tulong ang issue dyan is ntanggal ang basura gumanda!,negative
mas duman bga yan binugtak sa mas mppa kinabangan kan kagabsan na nangaipuhan mas maurag pa 6,negative
mag sikap kayu mahirap kayu kc tamad kayo wag nyu sisi sa govyerno.,positive
amo na sana ninyo inatman eto dolomite. su yolanda funds di kamo nagaanap,negative
mas gusto nila itambak ang pera dyn kaisa ipamigay sa mga taong nagugutom 3,negative
dpat kc nillinis ning yan nagsasayang lng ng pera..,positive
utak ipis naman nkaka icip nian...,negative
nalukluk na ta pinangakoan kita ko mga bagay na d man nangyare.,negative
uda! sana dae na pag utrohon pa!,positive
"grabe na di nangyare kadi pilipinas, uda man ibang nagsakit kundi kitang mga pobre.",negative
so mga nakaula baga mala ta happy happy pa! kita? nganga baga?,negative
vote wisely na sana po kita nguwan na mig sunod na election. sana nakatood na kita.,positive
magayon talaga ang mga bicolana.,positive
she is truly a daragang magayon..magayunon na maray,positive
good job po kanimo mayor madel and sen. laila de lima. nababaya po ginigibo mo,positive
kadi ciudad na iriga para lalo pang maging progrisibong ciudad,positive
"ayos ako dyan. nakita kona kung pano si president magtrabaho, kit magaspang mag",positive
"salita basta masipag at may dedekasyon. parang tatay kolang din, pero pinag aaral nya kami ng maayos.",positive
"oh baka dakol naman a mag pinatal na mga filipino, amo naman iton iboto! vote wisely,",positive
uda na kita kan kararayaan kin ibabalik pa sito gobyerno si duterte! maka rurunggal,negative
"sanayton, iturog na sana niya ito kaarakan na iton!",negative
yes..pasalamat na ing kitang mga bicolano na sia ang naging pres.,positive
kun bako saiya bka mayo pa kita bicol int'l airport ta so nakaaging admin bga pigtukawan ginibo sna itlogan sna baga kya dai nahaman..,positive
ang tanga nyo na kung bubutohan nyo pa ang mag ama duterte law ang kalalabasan jusmiyo...,negative
masupog knal!gabos n niloko mo s kahambugan mo gurang k takot kang makasuhan ta dakul n nakurakot mo!!!,negative
uugod ugod kna ngani gusto mo p lumaban pgka vc.,negative
masupog kna ta dai kna tutubudan p kang taong bayan!,negative
saging saging batag man sana.,positive
dae po tabi madara sa sugot o tentasyon ka mga ugok na adi.,positive
"kun wari nag iirewal iwal pero magkakasabwat man sana sinda. abu sana yan makulong, kaya gusto pa",negative
"ah okay, nanggaling kana sa mataas na pwisto tapos ngaun lalaban ka ule sa vp para anu pa?",negative
ipa ubaya mona sa iba tay digung,positive
dina magpara payaman ta dimo man an madadara sa hukay,positive
daog ika boy subra ika m,negative
pasakit sa mga pinoy,negative
ok at least di n ata eto joke...mas maganda yan para malaman nya kun may asim p,positive
pahinga na po ika tawan naman so iba sa chance na mamahala...,positive
"ma ottooooo. diri ngani kami nadara kanimo ku 2016 , nuwan pa raw? hahahahah",positive
icc is waiting for you madafaka,negative
pag adi nanggana pa. kapatalan na,negative
hahahah..ang takot mo lng duterte ka pag nawala ka sa pwesto.intik ka,negative
sa davao lang naman sya pursigido eh siguro lahat ng taga davao nabakunahan na,neutral
